Gene	SimesP
LYPD2	0.0498330992501006
LYNX1-SLURP2	0.0498330992501006
SLURP2	0.0498330992501006
LYNX1	0.0498330992501006
LY6D	0.0498330992501006
GML	0.0409817752492469
CYP11B1	0.0409817752492469
CYP11B2	0.0409817752492469
LY6E-DT	0.0492061466371951
CDC42P3	0.0482658965771268
LY6E	0.0492061466371951
LY6S-AS1	0.0492061466371951
LY6S	0.0492061466371951
AK3P2	0.0492061466371951
LY6L	0.0492061466371951
LY6H	0.0461053535970717
GPIHBP1	0.0482221802962756
ZFP41	0.02312388797289
GLI4	0.03083185063052
MINCR	0.01541592531526
ZNF696	0.01541592531526
TOP1MT	0.01541592531526
RNU6-220P	0.01541592531526
RHPN1-AS1	0.0462407746779539
RHPN1	0.0468281299261934
MAFA-AS1	0.0396203875580255
MAFA	0.0424206534770867
ZC3H3	0.00697021888491889
RN7SKP175	0.00611093776986656
GSDMD	0.00654991341323765
MROH6	0.00657116436661676
NAPRT	0.00636959809788748
EEF1D	0.00604327386036024
TIGD5	0.00403538988074252
PYCR3	0.00366853625522047
GFUS	0.00574737346651207
ZNF623	0.0410248346876751
ZNF707	0.048506472312864
LINC02878	0.048506472312864
CCDC166	0.048506472312864
MAPK15	0.048506472312864
FAM83H	0.048506472312864
MIR4664	0.048506472312864
IQANK1	0.048506472312864
SCRIB	0.0373698028752073
MIR937	0.0276190339516464
PUF60	0.0276190339516464
NRBP2	0.0276190339516464
MIR6845	0.0276190339516464
EPPK1	0.0116676311000773
PLEC	0.00933410488006183
MIR661	0.00466705244003091
PARP10	0.0178912990041132
GRINA	0.0178912990041132
SPATC1	0.0178912990041132
EXOSC4	0.0428855377842597
MIR6847	0.0428855377842597
GPAA1	0.0428855377842597
CYC1	0.0428855377842597
SHARPIN	0.0428855377842597
MAF1	0.0428855377842597
WDR97	0.0428855377842597
HGH1	0.0482069899665212
TSSK5P	0.0482069899665212
MROH1	0.0499083607094256
ADCK5	0.0280597799665397
CPSF1	0.0213750649671311
MIR939	0.0280597799665397
MIR1234	0.0320625974506966
MIR6849	0.0320625974506966
SLC39A4	0.0213750649671311
VPS28	0.0213750649671311
TONSL	0.0213750649671311
MIR6893	0.0213750649671311
TONSL-AS1	0.0213750649671311
ZFTRAF1	0.0213750649671311
TMEM276-ZFTRAF1	0.0213750649671311
TMEM276	0.0213750649671311
KIFC2	0.0267188312089139
FOXH1	0.0267188312089139
PPP1R16A	0.0386901162682886
GPT	0.0413048725965618
MFSD3	0.0438723043909455
RECQL4	0.0466143234153796
LRRC14	0.0466143234153796
LRRC24	0.0466143234153796
C8orf82	0.0466143234153796
ARHGAP39	0.0469214705754896
ZNF251	0.0483821845277923
ZNF34	0.0464022447606603
RN7SL395P	0.0464022447606603
RPL8	0.0462341595284783
MIR6850	0.0462341595284783
ZNF517	0.0462341595284783
ZNF7	0.0469215607629483
COMMD5	0.0457996182053271
ZNF250	0.00973223602737542
ZNF16	0.0268363269222529
ZNF252P	0.0277076362379105
TMED10P1	0.0279844050793546
ZNF252P-AS1	0.0400316823147059
C8orf33	0.0476978880257316
ZNG1A	0.0206208599676582
DOCK8-AS1	0.0360865049434018
DOCK8	0.0116619584876231
DOCK8-AS2	0.00239629283992255
KANK1	0.0498195515351811
RPL12P25	0.0169675191028889
RNU6-1327P	0.0323925364691516
EIF1P1	0.0498195515351811
KANK1-AS1	0.0495922235021565
DMRT1	0.049761976716205
DMRT3	0.0262767364581229
RNU6-1073P	0.0262767364581229
H3P29	0.0157660418748737
LINC-ADAIN	0.0229866369410323
DMRT2	0.0229866369410323
RPS27AP14	0.00932971071471413
RNA5SP279	0.0387747347815842
SMARCA2	0.0143811371294172
SMARCA2-AS1	0.0498433599321109
RNU2-25P	0.0372656178486767
RN7SL592P	0.0112994648873992
VLDLR-AS1	0.0396030889912343
VLDLR	0.0357593996541871
KCNV2	0.0114128511745225
PUM3	0.0400913792210852
GPS2P1	0.0395187358979783
ATP5PDP2	0.046810805708039
CARM1P1	0.0461766983746996
LINC01231	0.00777337794655598
RFX3	0.0451771700143231
RFX3-DT	0.0329741891721088
GLIS3	0.014225685476778
GLIS3-AS1	0.0283725343580328
GLIS3-AS2	0.0484932482028916
RNU6-694P	0.0342009345929794
SLC1A1	0.0493368426572553
SPATA6L	0.0494778050648475
PLPP6	0.0469875096532355
CDC37L1	0.0363826807958414
AK3	0.0270615484854998
ECM1P1	0.0262153641846524
RCL1	0.0341298038326342
KLF4P1	0.0285985791105299
MIR101-2	0.0232703207949779
HNRNPA1P41	6.252871071344e-05
JAK2	0.000465987772697779
CSNK1G2P1	0.0168523539964464
PDSS1P1	0.024786902462688
MTND6P5	0.02875368349341
MTND1P11	0.0323560389072077
MTCO1P11	0.0340734507388004
MTCO2P11	0.0338536220243565
MTATP6P11	0.0352273082088137
MTCO3P11	0.0356848057180191
MTND4P14	0.0363710519818272
MTND5P14	0.0359135544726218
TCF3P1	0.0365998007364299
IGHEP2	0.0347698106996084
INSL6	0.0361423032272245
INSL4	0.0498808721745743
RLN2	0.0462474757893605
HMGN2P31	0.0462474757893605
RLN1	0.0473135940706733
PLGRKT	0.0465554951404773
RNF152P1	0.0405126101350929
CD274	0.0365488089222775
PDCD1LG2	0.0385383507139267
RIC1	0.00289211126955056
ERMP1	0.0165655550406303
AK4P4	0.0165655550406303
BRD10	0.0262142520771101
MLANA	0.0129664717420782
MIR4665	0.0292451048913769
RANBP6	0.0350941258696523
GTF3AP1	0.0316079990068808
IL33	0.037929598808257
SELENOTP1	0.0318920538271256
TPD52L3	0.0343891908532491
UHRF2	0.0469287392295652
GLDC	0.0267587773280756
RN7SL25P	0.0303235910846202
RPL23AP57	0.0250694605775658
LINC02851	0.0288535300987078
RN7SL123P	0.0217583997465665
RPS3AP54	0.0217583997465665
RNF2P1	0.0146632693944253
RPL35AP20	0.0225901864375971
KDM4C	0.0394288253225558
PRELID3BP11	0.0493423235144092
SNRPEP2	0.0493423235144092
ACTG1P14	0.0326380435977003
RPL4P5	0.00717738968119103
PPIAP33	0.00765356820481272
DMAC1	0.0442528212185707
PTPRD	0.0191402777418534
RNU7-185P	0.0488139341675532
PTPRD-AS1	0.0488209911193161
RPS26P3	0.0404341617096932
RN7SL5P	0.049978333943172
PTPRD-DT	0.0297194321221495
IMP3P1	0.0478931119499311
LINC03131	0.0447630814070206
AKAP8P1	0.0443951884546703
JKAMPP1	0.049701969093889
RNU2-47P	0.049701969093889
LURAP1L-AS1	0.0306183590027806
TYRP1	0.021775165556251
RN7SL849P	0.0163313741671882
LURAP1L	0.0495535707643417
PRDX1P1	0.0350598511715318
MPDZ	0.0492882522275723
LINC01235	0.0470239898015345
LINC00583	0.0471002640986156
PES1P2	0.0393995700846045
RPL3P11	0.0393995700846045
ATP5PDP3	0.0393995700846045
NFIB	0.0464942581974935
RPL7AP47	0.0377016713417175
NFIB-AS1	0.0450413126288218
ZDHHC21	0.0495292327626039
CER1	0.0476510614829953
FREM1	0.0481132962362218
RNU6-1260P	0.0292687853331461
LDHAP4	0.045620717661053
CLCN3P1	0.0486460205600887
PSIP1P1	0.0295997065995751
TTC39B	0.00517192567621895
RPL7P33	0.0279988088242493
SNAPC3	0.043597107906077
RNU6-319P	0.043597107906077
PSIP1	0.0463417776302692
RN7SL98P	0.047657328999781
FTH1P12	0.0483964620322586
RNU6-246P	0.0494704454383567
CCDC171	0.0436765410705909
HMGN2P16	0.0490644795961237
RNU6-14P	0.0497406738657179
LINC03041	0.0476555036715577
BNC2	0.0499837313003438
BNC2-AS1	0.0147048874721349
LSM1P1	0.0117622115112962
RN7SL720P	0.00339795491578503
RPS29P33	0.0415230600754035
RPL31P42	0.0434483683613769
CNTLN	0.0454763352623341
SAMM50P1	0.0374054339983942
SH3GL2	0.0494611324649875
PABPC1P11	0.0494611324649875
ADAMTSL1	0.0498581374842657
MIR3152	0.0489631718139617
RN7SKP258	0.0210165759001571
RAP1BP1	0.0399665507118244
SAXO1	0.00655840254918257
PSMC3P1	0.00485840999927834
RRAGA	0.00472634878830192
HAUS6	0.00542526814700958
SCARNA8	0.00411311026959331
RNU6-264P	0.00413834407492824
PLIN2	0.0046790556997154
DENND4C	0.0382419768290894
RPS6	0.0293023688971787
NDUFA5P3	0.0430918430862409
ACER2	0.0146845533831297
MAP1LC3BP1	0.0122371278192747
SLC24A2	0.0274704097853856
C11orf98P1	0.0211784623081305
MLLT3	0.0441498206753139
MIR4474	0.0399346818961607
RPL7AP48	0.0429695352800453
FOCAD	0.0482370210154741
FOCAD-AS1	0.0315799799786908
MIR491	0.0148903748015795
SNORA30B	0.0180852833305356
HACD4	0.0499179363828289
IFNNP1	0.0499179363828289
IFNB1	0.0499179363828289
IFNWP4	0.0241242419744922
IFNW1	0.0193159487590535
IFNA21	0.00566112351879689
IFNWP15	0.00521306216133581
IFNA4	0.00486696308212039
IFNWP9	0.00486696308212039
IFNA7	0.00491939285420924
IFNA10	0.00484706671760794
IFNWP18	0.0047634156686286
IFNA16	0.00477814204287168
IFNA17	0.00485584430696786
IFNWP5	0.00514148220737773
IFNA14	0.00571275800819748
IFNA22P	0.001786445811648
IFNA5	0.0019768047915777
KLHL9	0.00265038272055974
IFNA20P	0.00256252472982295
IFNA6	0.00570750738613895
MIR31HG	0.00799212385600554
IFNA13	0.00560602745300746
IFNA2	0.00649788861693373
IFNA11P	0.00712386854077324
IFNA12P	0.00730498384265731
IFNA8	0.00814045120296122
IFNWP2	0.01851827227195
IFNA1	0.0188822678549973
IFNWP19	0.0181829246011085
IFNE	0.0253951991001747
MIR31	0.0232789325084935
H3P30	0.00100328099073626
KHSRPP1	0.00285231130534683
RN7SL151P	0.00221846434860309
MTAP	0.0481633331543751
TUBB8P1	0.0388606380579723
ERVFRD-3	0.0489369271423656
CDKN2A-AS1	0.0463795060005093
CDKN2A	0.0463795060005093
CDKN2B-AS1	0.0231120975327758
CDKN2B	0.0463795060005093
UBA52P6	0.0463795060005093
DMRTA1	0.0371246849779076
LINC01239	0.0266797920739796
LINC03142	0.0350526006251374
CLIC4P1	0.0394067959627359
SUMO2P2	0.0454387954029126
NOP56P2	0.0454387954029126
ELAVL2	0.0454387954029126
IZUMO3	0.021163370776946
RMRPP5	0.0156063187838343
RN7SKP120	0.0467242361187125
TUSC1	0.0252324249858818
LINC01241	0.00251298069825342
GARIN3P1	0.0014348591069038
LINC03106	0.02124893668266
CAAP1	0.0499629489564051
H3P31	0.0499629489564051
RN7SL100P	0.0499629489564051
PLAA	0.0499629489564051
IFT74	0.0498232770690312
IFT74-AS1	0.0498232770690312
LRRC19	0.047315123450663
TEK	0.0376934959918965
RNA5SP280	0.0230349142172701
RPL36AP34	0.0167526648852874
REXO6P	0.0484337502393822
EQTN	0.0466789042162162
MOB3B	0.0109962945065361
IFNK	0.006216228863344
EMICERI	0.00701517990847598
C9orf72	0.00982125187186637
CTAGE12P	0.0105685210360301
LINGO2	0.049834878183447
KCTD10P1	0.0151155338240866
MIR876	0.0329168046158021
MIR873	0.0351914288131441
ME2P1	0.0136264686213544
LINC01242	0.0499105229381644
SLC4A1APP1	0.049758714638709
CDRT15P5	0.0481823709967873
RBMXP2	0.0481823709967873
FTLP4	0.0374015012485166
HSPA8P17	0.0442935450063594
SLC25A6P2	0.0126830597225266
LINC01243	0.0385221803874381
MTATP6P30	0.0337333148925699
MTCO3P30	0.0337333148925699
HMGB3P23	0.0498792365590569
RNA5SP281	0.0497283126815959
SLC25A5P8	0.0497283126815959
ACO1	0.00451561572008737
RIGI	0.00611260176743534
TOPORS	0.0100861864516587
SMIM27	0.011838561020846
NDUFB6	0.0130728717099419
DFFBP1	0.0131899760109338
TAF1L	0.0495368344201044
SNRPCP1	0.0446945359779342
TMEM215	0.0193299000034142
APTX	0.0498225472942355
BOLA3P4	0.0413071744967696
ASS1P12	0.0435949700038734
TCEA1P4	0.0498225472942355
LAGE3P1	0.0498225472942355
DNAJA1	0.0498225472942355
SMU1	0.0121455694661296
B4GALT1	0.00266916694332134
B4GALT1-AS1	0.00180349117791982
RNU4ATAC15P	0.00173135153080303
SPINK4	0.0138219851756252
BAG1	0.0110575881405001
CHMP5	0.00829319110537509
NFX1	0.0248795733161253
AQP7	0.0485540177342798
AQP3	0.0485540177342798
NOL6	0.0485540177342798
MIR6851	0.0485540177342798
SUGT1P1	0.0422490556040488
ANKRD18B	0.0412184545888905
SNX18P7	0.0243083193729354
CYP4F26P	0.027478969725927
PRSS3P4	0.0306327119625347
TRBV20OR9-2	0.044214358267429
ANXA2P2	0.044214358267429
TRBV21OR9-2	0.043738200332119
TRBV22OR9-2	0.043738200332119
TRBV23OR9-2	0.043738200332119
TRBV24OR9-2	0.0441026853348866
TRBV25OR9-2	0.0431774541740149
PTENP1	0.0439454513927513
PTENP1-AS	0.0460290003268726
TRBV26OR9-2	0.0460798271554178
UBE2R2-AS1	0.0442290609527418
PRSS3	0.044461356440939
TRBV29OR9-2	0.0412932946238264
UBE2R2	0.044574841761398
RNU4ATAC11P	0.0211846187851354
UBAP2	0.0217015761165598
SNORD121B	0.0436799071470914
SNORD121A	0.031254397969479
OSTCP8	0.047745365473547
DCAF12-AS1	0.0090713203850713
RN7SKP114	0.0129036398530896
DCAF12	0.00804437845468587
TUBB4BP2	0.00616165158231258
UBAP1	0.0100305261818285
RPL35AP2	0.0109525240429864
RNA5SP282	0.00846915351670239
KIF24	0.00791492214685937
RNU2-50P	0.00772187526522865
SERPINH1P1	0.0080057944327872
NUDT2	0.00840695747200493
MYORG	0.0131250439078089
SPMIP6	0.015967795353279
FAM219A	0.0199535807529282
DNAI1	0.0182764725599828
RN7SKP24	0.0163207979784898
ENHO	0.0171916705978954
ENHO-AS1	0.0175222796478549
CNTFR	0.0192475033317823
CNTFR-AS1	0.017435526388764
RPP25L	0.0273067194290082
DCTN3	0.0236658235051405
ARID3C	0.0218453755432066
SIGMAR1	0.0169908476447162
GALT	0.0182044796193388
IL11RA	0.00425525245183953
CCL27	0.00425525245183953
CCL19	0.00386841131985412
CCL21	0.0030947290558833
SPATA31F1	0.00348157018786871
SPATA31F2P	0.0108483166853669
SPATA31F3	0.0150212118845509
GLULP4	0.0150212118845509
YWHAZP6	0.0150212118845509
PHF24	0.0150212118845509
DNAJB5-DT	0.0285022434146209
DNAJB5	0.0285022434146209
SYF2P2	0.0291296806855841
SPATA31G1	0.0257020968708773
RN7SL338P	0.0257020968708773
VCP	0.0257020968708773
FANCG	0.0192765726531579
PIGO	0.0240957158164474
PIGO-AS1	0.0242039786755159
STOML2	0.0242039786755159
ATOSB	0.0242857834776441
UNC13B	0.0252540647691135
ATP8B5P	0.0190709255682093
ZFAND6P1	0.0156034845558076
RUSC2	0.0261984432048127
RPL36AP33	0.0208046460744101
CIMIP2B	0.0458653153719686
RPS29P17	0.0458653153719686
TESK1	0.0356863587739097
MIR4667	0.0356863587739097
CD72	0.018470039673135
SIT1	0.0150069072344222
RMRP	0.0173156621935641
CCDC107	0.0173156621935641
ARHGEF39	0.0173156621935641
RN7SL22P	0.0150069072344222
CA9	0.0150069072344222
TPM2	0.0173156621935641
TLN1	0.0348320355903366
MIR6852	0.0219331721118478
CREB3	0.0378110912658259
MIR6853	0.0359205367025346
GBA2	0.0378110912658259
RGP1	0.0366248609516039
MSMP	0.0366248609516039
NPR2	0.0329271586439901
SPAG8	0.0295586483890779
HINT2	0.0295586483890779
TMEM8B	0.0295586483890779
FAM221B	0.0301920479974153
OR13E1P	0.0227168814027994
OR13J1	0.0227168814027994
NDUFA5P4	0.0227168814027994
HRCT1	0.0493415718517783
SPAAR	0.0242849836307117
PGAM1P2	0.0242849836307117
OR2S2	0.0206265330652182
YBX1P10	0.0206265330652182
OR13C6P	0.0241625101621128
OR13C7	0.0253411691944109
OR2S1P	0.026590547768647
OR2AM1P	0.0299850857816658
RECK	0.03849025052798
GLIPR2	0.0188861708871171
CCIN	0.0147548210055602
CLTA	0.0429771039414991
GNE	0.0492818958550179
RNU4-53P	0.0486765379945103
HMGB3P24	0.0486765379945103
RNF38	0.00418008679692019
MELK	0.0427539192771975
MIR4475	0.0439745743018414
PAX5	0.0473940362831281
MIR4540	0.0414003843885505
MIR4476	0.0435793519879479
EBLN3P	0.0455853283318324
RPL32P21	0.0455853283318324
ZCCHC7	0.0463743966949341
LINC01627	0.0423878816846783
GRHPR	0.0157390550454899
CHCHD4P3	0.0157390550454899
ZBTB5	0.0183622308864048
KCTD9P3	0.0104927033636599
POLR1E	0.0131158792045749
RPL21P83	0.0118042912841174
FBXO10	0.0216412006875486
TOMM5	0.049197191806586
RAB1C	0.049197191806586
FRMPD1	0.049197191806586
RN7SKP171	0.049197191806586
TRMT10B	0.0314216870681301
EXOSC3	0.0314216870681301
SLC25A51	0.049533748589756
SHB	0.0085088423837199
RNU7-124P	0.00127632635755798
ALDH1B1	0.032280400072638
IGFBPL1	0.0313581029277055
ARMC8P1	0.0360217559070201
TCEA1P3	0.00609778421380797
GAS2L1P1	0.00609778421380797
ANKRD18A	0.0309658715917366
FAM201A	0.0309658715917366
YWHABP1	0.0309658715917366
RNU6-765P	0.0375008720279973
FAM240B	0.0406259446969971
PGM5	0.0394115689769283
LINC01506	0.0418626523691405
TMEM252	0.039553525904962
TMEM252-DT	0.0418626523691405
PIP5K1B	0.0196403092703543
PABIR1	0.00675460371731762
RNU6-820P	0.00594275306487403
PRKACG	0.0356565183892442
FXN	0.0477566716766521
TJP2	0.0199201670290268
BANCR	0.0328096868713382
ENTREP1	0.00452114698621805
APBA1	0.00748986702227661
PTAR1	0.0342603275882736
CFAP95	0.043529760253761
RN7SL570P	0.043529760253761
MAMDC2-AS1	0.0499243086717153
MAMDC2	0.0494671991576033
RNU2-5P	0.0488531303260197
RPL24P8	0.0496725256020558
SMC5	0.0487396170073829
KLF9	0.0448978724491247
TRPM3	0.049945901184228
RN7SL726P	0.0421394949233034
MIR204	0.0491646994575648
PIGUP1	0.0495410971098816
RPL35AP21	0.0486276521910777
CEMIP2	0.0090900864352953
ABHD17B	0.0412234282264726
C9orf85	0.0251830759188781
HSPB1P1	0.0253192023327902
C9orf57	0.0337589364437203
BTF3P4	0.045283705892086
GDA	0.0311396440148798
RNA5SP285	0.0342266848860209
LINC01504	0.0460672085841781
ZFAND5	0.0462509539996153
TMC1	0.0163026286783127
RPS20P24	0.0492672589139657
RPS27AP15	0.00851393886984933
LINC01474	0.0291884365227034
ALDH1A1	0.0288055421390481
CYP1D1P	0.0118201162310003
ANXA1	0.00663709977055444
DPP3P2	0.0040900166480035
RNA5SP286	0.0232319575168161
RORB-AS1	0.0461219244563546
RORB	0.0475731822842254
TRPM6	0.0199549362538511
RN7SKP47	0.0265126106222003
RPSAP75	0.0132563053111002
RNU6-445P	0.00894531625172633
C9orf40	0.038177522454555
CARNMT1-AS1	0.038177522454555
CARNMT1	0.0378851757819252
NMRK1	0.0465430455400051
OSTF1	0.0475548508778313
RNU6-1228P	0.037338798906518
CDCA7P2	0.0481443411064231
OTX2P1	0.0141778286898768
PCSK5	0.0142386902918076
RBM22P5	0.0271192783147631
RFK	0.0427089861602482
RPSAP9	0.0427089861602482
GCNT1	0.0492657155739511
H3P32	0.0438108622832483
PPIAP87	0.0321687277032965
PRUNE2	0.0161508496503172
PCA3	0.00717815540014096
DNAJB5P1	0.0125617719502467
LYPLA2P3	0.0295742550802307
FOXB2	0.0334104969075658
ATP5MFP3	0.0334104969075658
RFC5P1	0.0224357017965811
VPS13A-AS1	0.0448284177769528
VPS13A	0.042093094738638
GNA14	0.0460279330644359
GNA14-AS1	0.0370667425563156
NUTF2P3	0.0487261351861241
RNU6-1303P	0.0497026735551893
GNAQ	0.0140860540025139
RN7SKP59	0.0172470741951084
ASS1P3	0.0220392522929892
RPL21P84	0.0220392522929892
CEP78	0.00140668709337149
PSAT1	0.00176232606808033
MTND2P8	0.0420533274644124
KRT18P24	0.0344092599651039
CHCHD2P9	0.0482769528552306
LNCARSR	0.0182394875832205
TLE4	0.0135769232846748
LINC01507	0.0224064491731507
NPAP1P4	0.035261105058927
MTCO1P51	0.0378660539798189
MTND2P9	0.0378660539798189
RPS19P6	0.0427208749693578
RPS20P25	0.0480510382523264
TLE1	0.0489106396546725
TLE1-DT	0.0478799244599443
RNU6-1035P	0.0478799244599443
RNA5SP287	0.0142809526035568
SPATA31D5P	0.0126008405325502
SPATA31D4	0.00756050431953009
SPATA31D3	0.00795891287166387
SPATA31D2P	0.0087705737484193
SPATA31D1	0.0101198927866377
SPATA31B1P	0.00643535827973796
DDX10P2	0.00409522799619689
MTCO3P40	0.0005583027659645
RPS6P12	0.0225442241322894
RASEF	0.0433772763725473
RN7SKP242	0.0493546622802974
FRMD3-AS1	0.0484256933647429
FRMD3	0.0178152457226451
RNU4-29P	0.0101323418286885
RNU4-15P	0.0240656355251825
IDNK	0.0264793116009734
UBQLN1	0.0240551492713068
UBQLN1-AS1	0.0238725616193394
GKAP1	0.0316688501975704
KIF27	0.0470672141176994
QNG1	0.0403578889841307
HNRNPK-AS1	0.0487713406736025
HNRNPK	0.0471068243090459
MIR7-1	0.0478315446830312
RMI1	0.0452313674738647
SLC28A3	0.0447353085439227
SLC28A3-AS1	0.0447353085439227
NTRK2	0.00958496785225797
UBE2V1P10	0.0494780284229716
STK33P1	0.0443598607472433
AGTPBP1	0.0482458298743173
PHB1P7	0.0215037996728867
NAA35	0.0189848126593406
GOLM1	0.0103322041131375
C9orf153	0.0489933143091297
TUT7	0.0463608847062864
RNU2-36P	0.0463608847062864
LINC02834	0.00302740047876574
GAS1	0.0421771313533964
GAS1RR	0.0263559115846863
LINC02893	0.0258919136701098
CDC20P1	0.0224339046751463
NFYCP2	0.0480342607765337
LINC02872	0.0492079077141887
DAPK1	0.0432250633640411
DAPK1-IT1	0.0420568184082562
CTSL	0.0318940075039811
EIF3JP3	0.0338497721150743
CTSL3P	0.0362192561631295
FBP2P1	0.0472992083786879
ELF2P3	0.0474053283974862
NPAP1P7	0.0473565407524803
CTSLP8	0.0473128001052335
NPAP1P9	0.0473128001052335
SPATA31E1	0.0465108882390431
SPATA31C1	0.020098936518826
SPATA31C2	0.0450179745628332
RPSAP49	0.00414707766873537
SPIN1	0.0118856408650334
HNRNPA1P14	0.0202724808182053
RPL21P85	0.0059428204325167
LINC02843	0.0307966480077228
MIR4289	0.0472245203319452
PCNPP2	0.0363669026657372
S1PR3	0.0413209420076928
SHC3	0.042001522228996
CKS2	0.0408025484520866
MIR3153	0.0408870257780743
SECISBP2	0.0444117693796325
SEMA4D	0.0464328009595696
PA2G4P6	0.0215263176862373
GADD45G	0.0157418249340169
LINC03062	0.0275995491625359
MIR4290HG	0.0446113914306508
MIR4290	0.0446113914306508
IL6RP1	0.0483697197521414
LINC01508	0.0159132388594555
LINC01501	0.0404592560558964
DIRAS2	0.0360867871618514
OR7E109P	0.0190123009998592
OR7E108P	0.0190123009998592
SYK	0.0498953423109818
LINC02937	0.0466501829071986
LINC02957	0.0438650973605002
LINC00484	0.0330802045730784
AUH	0.0234545080261366
NFIL3	0.045522668541073
ROR2	0.0494370300056973
PAICSP2	0.0451492166885491
MIR3910-1	0.0454245167903086
MIR3910-2	0.0454245167903086
SPTLC1	0.039114602431331
RPL21P82	0.0218478443266973
HSPE1P22	0.031658012261131
MTATP6P29	0.0433534174255732
MTCO3P29	0.0433534174255732
MTND3P23	0.0433534174255732
MTND4LP7	0.0433534174255732
MTND4P15	0.0433534174255732
LINC00475	0.0312916819450648
BEND3P2	0.0371600720790627
PRSS47P	0.0371600720790627
IARS1	0.0282497754407522
MIR3651	0.0282497754407522
SNORA84	0.0282497754407522
NOL8	0.0312218587332104
CENPP	0.047903866088179
OGN	0.0339574490672588
OMD	0.035234044896855
ASPN	0.0445379265018306
ECM2	0.0458526603252252
MIR4670	0.0479408270193531
IPPK	0.0483586496269908
RPL21P86	0.049260400743649
BICD2	0.0479254615605248
ANKRD19P	0.0273535473159446
RNU6-714P	0.0234458976993811
EEF1DP2	0.0273535473159446
ZNF484	0.0214502043945099
SPATA31B2P	0.016500157226546
SNX18P2	0.0198001886718553
ALOX15P2	0.0297002830077829
FGD3	0.0466160761189676
SUSD3	0.0324215252719124
CARD19	0.025020959720715
NINJ1	0.0204396572366404
WNK2	0.00494445696219908
FAM120A2P	0.00194781637904812
RNU6-829P	0.00104882420410284
FAM120AOS	0.0325742260630093
FAM120A	0.0429741139434044
PHF2	0.047052936811807
MIR548AU	0.0471970927320458
MIR4291	0.0123557951184932
BARX1	0.0326498378179275
BARX1-DT	0.0178001214826676
PTPDC1	0.0100083319785121
CYCSP24	0.00273848022810271
MIRLET7A1HG	0.0166805532975201
MIRLET7A1	0.0246501117837995
MIRLET7F1	0.0246501117837995
LINC02603	0.0480485770499353
MIRLET7D	0.0246501117837995
ZNF169	0.0497359173014558
VDAC1P11	0.0497359173014558
NUTM2F	0.0316444228082085
PTMAP12	0.0284799805273876
MFSD14B	0.0395555285102606
YRDCP1	0.0418255469657318
RNU6-669P	0.0455471319929123
PCAT7	0.0182704275372786
FBP2	0.0262980419617193
FBP1	0.0228380344215983
AOPEP	0.0498748500156839
MIR2278	0.0487942505531007
AOPEP-AS1	0.031848233570039
MIR6081	0.0498748500156839
MIR23B	0.0498748500156839
MIR27B	0.0498748500156839
MIR3074	0.0498748500156839
MIR24-1	0.0498748500156839
FANCC	0.043751177154987
RNA5SP288	0.0469995288496723
MT1P1	0.0284382651507416
PTCH1	0.0130724906335732
ERCC6L2-AS1	0.00195762150480628
RNU2-46P	0.00131352151526581
ERCC6L2	0.00143559932368209
RNA5SP289	0.00148634287624848
PARK7P2	0.00154959150928033
LINC00092	0.000556433846388409
EIF4BP3	0.0478712186894499
HSD17B3	0.0036637708802296
HSD17B3-AS1	0.0485888487211411
RNU6-1160P	0.0485888487211411
SLC35D2	0.00539691050102017
ZNF367	0.00553500925123018
NSA2P7	0.00538885421584214
HABP4	0.00778782991715511
CDC14B	0.0101241788923016
PRXL2C	0.0210804952599092
ZNF510	0.0476652405959482
ZNF782	0.0476652405959482
ANKRD18CP	0.0112102167976531
ZNF322P1	0.0112102167976531
SUGT1P4-STRA6LP	0.0224204335953063
SUGT1P4-STRA6LP-CCDC180	0.0355882945211506
SUGT1P4	0.0112102167976531
STRA6LP	0.0224204335953063
CCDC180	0.0355882945211506
MIR1302-8	0.0278780039654992
TDRD7	0.0294261575039149
TMOD1	0.0483695841606328
TSTD2	0.0496063064829217
NCBP1	0.0319154958845992
XPA	0.0319154958845992
HEMGN	0.0362371854418011
ANP32B	0.0153165965130337
RNU6-918P	0.0145074608341458
NANS	0.0140367450380995
TRIM14	0.012850541232063
CORO2A	0.0196615416517091
TBC1D2	0.0406900774038377
MIR6854	0.0339083978365314
GABBR2	0.0379390258072494
SEPTIN7P7	0.0331465830397767
ANKS6	0.0422673788193294
GALNT12	0.0422673788193294
NME2P3	0.0493021360255663
ADIPINT	0.049887292083834
COL15A1	0.049887292083834
COL15A1-AS1	0.049887292083834
TGFBR1	0.0141682362573059
RNA5SP290	0.0141682362573059
RN7SL794P	0.035316502798797
ALG2	0.035316502798797
SEC61B	0.0362191138093312
RN7SKP225	0.0430001229307361
KRT8P11	0.0430001229307361
NAMA	0.033021065964363
NR4A3	0.0484181528800031
STX17	0.0370941687268245
ERP44	0.0463677109085306
UPF3AP3	0.0216382650906476
INVS	0.0470093435444163
RN7SL75P	0.0393249138575466
RPS2P35	0.0393249138575466
DPPA3P10	0.0393249138575466
NANOGP5	0.0404579343040186
TEX10	0.0233937395098799
MSANTD3	0.0175453046324099
MSANTD3-TMEFF1	0.0426215408937495
TMEFF1	0.0426215408937496
CAVIN4	0.0405016740018759
RN7SKP87	0.0405016740018759
ACTG1P19	0.0492207759623159
PLPPR1	0.0479886022954844
TRPC6P4	0.0484387855781033
