pathway	pval	padj	log2err	ES	NES	size	leadingEdge	database
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	0.254036598493003	0.889238834306372	0.0822054920415869	0.552802769395429	1.46726161959412	35	KCP|GATA4|GDF5|SCUBE3|NOTCH2|HES5|FKBP8|SMAD2|CDH5|FOXD1|SULF1	GO_BP
GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	0.462686567164179	1	0.0521630305460055	0.385968038671441	1.01769975266383	41	RXRB	GO_BP
GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION	0.765206812652068	1	0.035090109926935	0.213714660612099	0.552903318212632	16	TNFSF11|PLEKHM1|MC4R|ITGB3|RUFY4|DEF8|LTBP3	GO_BP
GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	0.711678832116788	1	0.0384786917635432	0.231247481434575	0.598262652862908	16	ZBTB7B|CBX4|INS|PIM1|BMP7|VSTM2A|MAPK14|FFAR4|HNRNPU|SIX1|METRNL|NAPEPLD|SOX13|RREB1|PTGS2|OVOL2	GO_BP
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	0.733805668016194	1	0.0281514818960232	0.245693689233169	0.627874204637189	81	TNFSF4|KMT5C|TP53BP1|PTPRC|IL10|FCRL3|PPP2R3C|CD28|CD320|XBP1|TNIP2|CD40|TNFSF13B|WNT3A|MAD2L2|STAT5B|SPI1|RIF1|SLC39A10|BCL2|TIRAP|ADA|CHRNB2	GO_BP
GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	0.384428223844282	0.994145554396015	0.0672065093710464	0.361568954518713	0.935418628481077	16	IL10|PPP2R3C|XBP1|STAT5B|SPI1|IL2|CD27|BAD|INPP5D|IL7|NCKAP1L	GO_BP
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	0.00361270160724916	0.0780639965443586	0.431707695803346	0.843595189238931	2.22405411735535	40	TNF|LTA|HLA-E|TNFSF4|KMT5C|TP53BP1|CD226|PTPRC	GO_BP
GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	0.709473684210526	1	0.0317812506835949	0.195811419620648	0.51684255553877	44	PTPRC|FCRL3|CD320|CD40|TNFSF13B|WNT3A|SLC39A10|BCL2|TIRAP|ADA|CHRNB2|TNFRSF4|IL2|TNFSF13|TFRC|CD74|CDKN1A|IL7|EPHB2|CD81|NCKAP1L|IL13|IL4	GO_BP
GOBP_POSITIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	0.0476190476190476	0.385136399794114	0.222056046145248	0.814982850033163	2.12617344299245	20	TNF	GO_BP
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	0.481786133960047	1	0.0547939500773363	0.301009875598204	0.782070056080862	17	STX1A|SCAMP5	GO_BP
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT	0.0690005322422209	0.464827410994156	0.287805130535564	-0.228658574870097	-1.32751163495624	24	PPP3R2|CCL2|P2RX1|GRM6|CXCL12|UCN|ATP2C2|STC1|PPP3R1|STRIT1|PDGFRB|AKAP5|MS4A1|PPP3CA|GCG|ISL1|PDGFB|PPP3CC|CASR|CRH|LGALS3	GO_BP
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0.900205761316873	1	0.0173129588067077	0.128904277432743	0.339749352523063	54	BAK1|CX3CL1|P2RY6|CD19	GO_BP
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.993945509586277	1	0.00581457622839549	0.0680838183773787	0.171646913960429	89	BAK1|CX3CL1|P2RY6|CD19|MYLK|ATP2A1|PLCG1	GO_BP
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	0.218461538461538	0.836463614037968	0.0878312634480124	0.596970905850317	1.57734198080372	55	TNF|NEUROD2|PTPRC	GO_BP
GOBP_POSITIVE_REGULATION_OF_CAMP_PKA_SIGNAL_TRANSDUCTION	0.481308411214953	1	0.0545680646670941	0.307072612410873	0.803101317765969	18	SCT|RAMP3|TTN|GHRH|VIP|IAPP|ADCYAP1	GO_BP
GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	0.0214780651523615	0.253630681137445	0.352487857583619	0.645885376756843	1.60142332800858	197	LTB|TNF|LTA|FLOT1|UBD|TRIM38|PYCARD|CX3CL1|SECTM1|IKBKE|IRAK4|BST2|RELA|IRF3|TLR2|TNFSF11|CHUK|TRIM13	GO_BP
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	0.439879759519038	1	0.0516355964484201	0.445591388850128	1.12529783863126	106	POU5F1|VPS35|CTDNEP1|TNKS|MIR29B1|TRPM4|RUVBL1|RNF146|HHEX|RSPO2|FGF2|MIR183|MIR145	GO_BP
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	0.816801619433198	1	0.0223699288741888	0.177902202193525	0.457302572950238	77	MIR210|PPP1R3B|PHKG2|MLXIPL|IFNG|P2RY6	GO_BP
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	0.65924276169265	1	0.0379271467108098	0.223436403748137	0.581918554584564	27	MIR590|FGF2|CDK1|FGFR1|MIR548C|PIM1|TGFBR3|FGFR2|YAP1|ERBB4	GO_BP
GOBP_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	0.795534665099883	1	0.0315649069021069	0.200385500900749	0.520632419836046	17	NKX2-5|MIR145|EFNB2|WNT3A	GO_BP
GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	0.840043525571273	1	0.0248493879589072	0.159249642860066	0.41970359575832	31	GDF5|SOX5|GLI3|BMP1|ZNF219|SMAD7|BMPR2|SMAD1|PRKG2|WNT5A|LOXL2|SOX9|FGF18|POR|PKDCC|ACVRL1|RUNX2|BMP4|BMP6|GDF6|MDK|BMP2|CCN1|BMP10|HOXA11|SOX6	GO_BP
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	0.276723276723277	0.915693290139367	0.0738052724171275	0.481299320073007	1.18032042588592	278	LTB|TNF|LTA|MTMR9|RFC2|ERBB2|P2RY11|UBE2S|PTPRC|SRGAP2|CHI3L1|DIRAS1|PRKAR1A|DSTYK|JAK2|CCNY	GO_BP
GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	0.929577464788732	1	0.117249716749792	-0.118894470527387	-0.612084376486273	19	STIMATE|CRACR2A|STAC|EDN1|LRRC55|STIM1|SCN1B|STAC3	GO_BP
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	0.00472172010376471	0.0947885310830766	0.407017918923954	0.826781978313184	2.18001422535533	41	HLA-DRA|HLA-DRB1|BRD2|TNFSF4|IFNG|CD80|IL12B|IL18|NFKBIZ|ZBTB7B|IL12RB1|GPR65|CD86	GO_BP
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	0.00348824015965595	0.0780639965443586	0.431707695803346	0.846274245933868	2.2462002534244	35	HLA-DRA|HLA-DRB1|BRD2|TNFSF4|IFNG|CD80|IL12B|IL18|NFKBIZ|ZBTB7B|IL12RB1|GPR65|CD86	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.36963036963037	0.992300013917083	0.0596037042575973	0.448751289904082	1.08335113052501	465	HSPA1A|HSPA1B|TNF|ATAT1|CARMIL1|RP1|PTPN22|PYCARD|ATG5|CUX2|BAK1|HRAS|LIMK1|GRB2|MIEN1|EPS8L2|ACTR2|KIRREL1|CX3CL1|CNTNAP2	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	0.0392156862745098	0.346808326854971	0.252961123069611	0.855884010324262	2.19075023950447	15	AGER|ICAM1	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	0.455981941309255	1	0.0554793308704233	0.315981693803428	0.825237197768266	24	PTPN11|ZBTB7B|SORL1|SIRT1|C1QTNF12|ADIPOR1|INS|IGF2	GO_BP
