pathway	pval	padj	log2err	ES	NES	size	leadingEdge	database
HALLMARK_ESTROGEN_RESPONSE_LATE	0.665334665334665	0.984863773965691	0.0323604297137014	0.344280096719624	0.857858604085505	188	MICB|LAMC2|CD44|ACOX2|FDFT1|PKP3|PTPN6|JAK2|BLVRB|RAB31|MAPT|CHST8|FLNB|DUSP2|BTG3|FOXC1|NCOR2|HSPB8|DNAJC12|XBP1|NHERF1|CDC20|SCNN1A|SLC27A2|GFUS|FKBP5|ID2|TFPI2	Hallmark
HALLMARK_FATTY_ACID_METABOLISM	0.964	0.984863773965691	0.00893801210835004	0.124300874806096	0.31185733292635	141	HIBCH|ERP29|PDHB|ENO2|ADH1C|H2AZ1|HADH|SDHD|MLYCD|DLST|CYP1A1|METAP1|CPT1A|PRDX6|EPHX1	Hallmark
HALLMARK_G2M_CHECKPOINT	0.897102897102897	0.984863773965691	0.0154513814985972	0.205540901707707	0.513401818696798	180	H2BC12|PTTG1|UBE2S|CBX1|TOP1|NASP|H2AX|H2AZ1|NOTCH2|KIF11|PRIM2|SQLE|JPT1|HMGA1|MCM6|RACGAP1|BUB1|MYBL2|CDK1|CDC20|RAD21	Hallmark
HALLMARK_GLYCOLYSIS	0.789210789210789	0.984863773965691	0.0235793094960052	0.280349749230697	0.701022745383901	177	IER3|CD44|TALDO1|ENO2|NASP|IDUA|SLC37A4|ANGPTL4|EFNA3|SPAG4|ERO1A|DCN|B4GALT1|CLDN3|LCT|PAM|CXCR4|VCAN|CITED2|CDK1|LHPP|GFUS|MPI|ELF3|AGRN|PYGB	Hallmark
HALLMARK_HEDGEHOG_SIGNALING	0.388349514563107	0.88261253309797	0.224966093540314	-0.146543035678291	-1.02350615756348	31	SHH|NRP1|NRCAM|GLI1|TLE1|DPYSL2|HEY1|CELSR1|TLE3|UNC5C|PML|THY1|NF1|ETS2|HEY2|VLDLR|VEGFA|ADGRG1|LDB1|NRP2|CDK5R1|MYH9|SCG2|CNTFR|CDK6|ACHE|CRMP1|PLG|PTCH1|RTN1|SLIT1	Hallmark
HALLMARK_HEME_METABOLISM	0.631368631368631	0.984863773965691	0.0348652196832942	0.358278202960696	0.895376313393911	178	TRIM10|H4C3|ICAM4|MFHAS1|AHSP|CTSB|ACKR1|NFE2L1|TOP1|HBQ1|BCAM|HMBS|EPB42|RNF19A|HBZ|BLVRB|NR3C1|XPO7|FBXO7|ELL2|ACSL6	Hallmark
HALLMARK_HYPOXIA	0.799200799200799	0.984863773965691	0.0228693972350018	0.278714626058692	0.69498005352055	182	IER3|TNFAIP3|ETS1|CP|ENO2|SLC37A4|NR3C1|GCNT2|ANGPTL4|EFNA3|ERO1A|DCN|PHKG1|PAM|PGF|CXCR4|PLIN2|CITED2	Hallmark
HALLMARK_IL2_STAT5_SIGNALING	0.257742257742258	0.775079570906519	0.0774767547848578	0.505427335230232	1.25909710330625	189	LTB|AGER|IRF8|CD44|RNH1|SPRED2|IKZF2|IL10RA|IL10|MAPKAPK2|PHTF2|RHOH|NFKBIZ|SH3BGRL2|TNFSF11|GPR65|CD86|IRF4|LRIG1|AHCY|RABGAP1L|APLP1|CCND2	Hallmark
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0123037360201192	0.123037360201192	0.380730400722792	0.725220031903143	1.85615785864907	80	LTB|TNF|STAT1|TYK2|CD44|BAK1|PTPN11|GRB2	Hallmark
HALLMARK_INFLAMMATORY_RESPONSE	0.324675324675325	0.872811399127189	0.0658311958368866	0.477523111604777	1.19038272630625	187	LTA|GABBR1|TAPBP|ICAM1|ICAM4|IRF7|CX3CL1|CCL22|IL10RA|CCL17|IL10|IL12B|PVR|IL18|BST2|LYN|RELA|GPR132|TLR2|SLC31A2|MSR1|TNFSF9|ATP2A2|SLC28A2|C5AR1|RASGRP1|CD70|ITGA5|IL15	Hallmark
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.00115861891704726	0.0193103152841209	0.45505986738723	0.773343516521222	1.94538720910787	96	HLA-C|TAP1|PSMB9|PSMB8|TRIM26|IRF7|TRAFD1|IFIH1|USP18|IFI30|C1S|SP110|BST2|MVB12A	Hallmark
HALLMARK_INTERFERON_GAMMA_RESPONSE	5.03497881164549e-08	1.25874470291137e-06	0.719512826338911	0.807096203214183	2.0029164268519	195	CFB|HLA-DQA1|HLA-B|HLA-DRB1|TAP1|PSMB9|PSMB8|HLA-DMA|TRIM26|STAT4|HLA-G|IRF5|HLA-A|STAT1|TNFAIP3|TAPBP|IRF8|ICAM1|IRF7|BANK1|TRAFD1|IFIH1|SECTM1|IL10RA|USP18|CIITA|PTPN6|IFI30|C1S|ST8SIA4|SP110|ARID5B|BST2|JAK2	Hallmark
HALLMARK_KRAS_SIGNALING_DN	0.577422577422578	0.984863773965691	0.0390355298112393	0.379426682460655	0.947494835986938	181	MSH5|MFSD6|YBX2|PNMT|COPZ2|YPEL1|IFNG|CD80|IL12B|IDUA|SLC12A3|TNNI3|MAST3	Hallmark
HALLMARK_KRAS_SIGNALING_UP	0.210789210789211	0.775079570906519	0.0883594442500905	0.524711846396004	1.3083786532766	182	CFB|PSMB8|H2BC3|TNFAIP3|IRF8|PRDM1|LAT2|ETS1|IKZF1|IL10RA|TRIB2|PLVAP|CD37	Hallmark
HALLMARK_MITOTIC_SPINDLE	0.984015984015984	0.984863773965691	0.00581457622839549	0.109941359437109	0.274542817211718	181	CLIP2|CEP250|PIF1|ARHGAP27|NOTCH2|KIF11|KIF3B|MAP3K11|FLNB|ITSN1|ECT2|RACGAP1|BUB1|ARFGEF1|CEP72|CDK1|BCL2L11|SAC3D1|ARHGAP10|RAPGEF6|CSNK1D|KIFAP3|KIF5B|TUBGCP6|ALMS1|EPB41|PLEKHG2|RICTOR|SHROOM1|CYTH2|ARHGEF2|PLK1|SORBS2|WASL|PAFAH1B1|MAP1S|STAU1|STK38L|YWHAE|TLK1|FGD6|SPTBN1|ARL8A|WASF1|INCENP|GSN|DOCK2|ARF6|KIF22|RHOF|RAPGEF5|RANBP9|TUBGCP5	Hallmark
HALLMARK_MTORC1_SIGNALING	0.954045954045954	0.984863773965691	0.0100128309769611	0.158687288862071	0.395314403892978	189	SDF2L1|ACTR2|DAPP1|NIBAN1|M6PR|IFI30|SLC37A4|HMBS|TOMM40|RRP9|SQLE|PSAT1|ERO1A|ATP2A2|CCT6A|PSMC6|ACTR3|FADS1|BUB1|FADS2|XBP1|NHERF1|IGFBP5|CXCR4|TM7SF2|SKAP2|PSMA3|PSMG1|CACYBP|HSPA9|STARD4|BTG2|MCM4|SRD5A1|ETF1|ITGB2|CCNG1|SEC11A|PFKL|EEF1E1|PLK1|DDX39A|BCAT1|PSMC4|LDHA|COPS5|SCD|PRDX1|SLC1A4|PSPH|SLC6A6|GOT1|RIT1|ALDOA|ATP6V1D|PSMD14	Hallmark
HALLMARK_MYC_TARGETS_V1	0.331668331668332	0.872811399127189	0.0647943366000727	0.471202267215437	1.17758454298054	175	LSM2|MRPS18B|UBE2L3|RPL6|EIF4H|SNRPA|SERBP1|COX5A|PSMD3|PHB2|H2AZ1	Hallmark
HALLMARK_MYC_TARGETS_V2	0.91358024691358	0.984863773965691	0.0162749990509926	0.117975741186464	0.30728050584348	54	PPAN|UTP20|RRP9|DUSP2|SLC19A1|MCM4|PHB1|GRWD1|BYSL|PLK1|PRMT3|MYC|PLK4|PUS1|MCM5|HK2|WDR43|NOP56|CDK4|MRTO4|MPHOSPH10|SORD|PA2G4|GNL3|TCOF1|PPRC1|NOLC1	Hallmark
